,PV low output,PV medium output,PV high output
2016-05-02 08:45:10,2.00186729900651,3.002800948509765,4.00373459801302
2016-05-02 08:45:11,2.0020091747895723,3.0030137621843584,4.004018349579145
2016-05-02 08:45:12,1.9909333341466593,2.986400001219989,3.9818666682933186
2016-05-02 08:45:13,2.0022929263556963,3.0034393895335443,4.004585852711393
2016-05-02 08:45:14,2.0024348021387586,3.003652203208138,4.004869604277517
2016-05-02 08:45:15,2.002576677921821,3.003865016882731,4.005153355843642
2016-05-02 08:45:16,1.9947907083292888,2.9921860624939334,3.9895814166585777
2016-05-02 08:45:17,2.002860429487945,3.0042906442319173,4.00572085897589
2016-05-02 08:45:18,2.003002305271007,3.0045034579065106,4.006004610542014
2016-05-02 08:45:19,2.0031441810540693,3.004716271581104,4.006288362108139
2016-05-02 08:45:20,1.9956909104768226,2.993536365715234,3.991381820953645
2016-05-02 08:45:21,2.003427932620194,3.0051418989302907,4.006855865240388
2016-05-02 08:45:22,2.0035698084032556,3.005354712604883,4.007139616806511
2016-05-02 08:45:23,2.003711684186318,3.005567526279477,4.007423368372636
2016-05-02 08:45:24,1.9618681918352867,2.9428022877529303,3.9237363836705734
2016-05-02 08:45:25,2.003995435752442,3.005993153628663,4.007990871504884
2016-05-02 08:45:26,2.004137311535504,3.006205967303256,4.008274623071008
2016-05-02 08:45:27,2.004279187318566,3.0064187809778486,4.008558374637132
2016-05-02 08:45:28,2.0487375254176947,3.0731062881265423,4.097475050835389
2016-05-02 08:45:29,2.0045629388846904,3.0068444083270354,4.009125877769381
2016-05-02 08:45:30,2.0047048146677526,3.007057222001629,4.009409629335505
2016-05-02 08:45:31,2.0048466904508144,3.0072700356762216,4.009693380901629
2016-05-02 08:45:32,2.003431866595454,3.005147799893181,4.006863733190908
2016-05-02 08:45:33,2.005130442016939,3.0076956630254084,4.010260884033878
2016-05-02 08:45:34,2.005272317800001,3.0079084767000017,4.010544635600002
2016-05-02 08:45:35,2.0054141935830634,3.008121290374595,4.010828387166127
2016-05-02 08:45:36,2.022718134666679,3.0340772020000184,4.045436269333358
2016-05-02 08:45:37,2.0056979451491874,3.0085469177237814,4.011395890298375
2016-05-02 08:45:38,2.0058398209322497,3.0087597313983743,4.011679641864499
2016-05-02 08:45:39,2.005981696715312,3.008972545072968,4.011963393430624
2016-05-02 08:45:40,2.0080078393414404,3.012011759012161,4.016015678682881
2016-05-02 08:45:41,2.006265448281436,3.009398172422154,4.012530896562872
2016-05-02 08:45:42,2.0064073240644977,3.009610986096747,4.0128146481289955
2016-05-02 08:45:43,2.00654919984756,3.0098237997713397,4.01309839969512
2016-05-02 08:45:44,1.995243865629129,2.9928657984436935,3.990487731258258
2016-05-02 08:45:45,2.006832951413684,3.010249427120526,4.013665902827368
2016-05-02 08:45:46,2.0069748271967462,3.0104622407951194,4.0139496543934925
2016-05-02 08:45:47,2.0071167029798085,3.0106750544697127,4.014233405959617
2016-05-02 08:45:48,2.0549650895035456,3.0824476342553186,4.109930179007091
2016-05-02 08:45:49,2.007400454545933,3.0111006818188994,4.014800909091866
2016-05-02 08:45:50,2.0075423303289948,3.011313495493492,4.0150846606579895
2016-05-02 08:45:51,2.007684206112057,3.0115263091680857,4.015368412224114
2016-05-02 08:45:52,2.0242922678840762,3.036438401826114,4.0485845357681525
2016-05-02 08:45:53,2.0079679576781815,3.0119519365172724,4.015935915356363
2016-05-02 08:45:54,2.0081098334612433,3.012164750191865,4.0162196669224866
2016-05-02 08:45:55,2.0082517092443055,3.0123775638664583,4.016503418488611
2016-05-02 08:45:56,2.014390069241141,3.021585103861711,4.028780138482282
2016-05-02 08:45:57,2.00853546081043,3.012803191215645,4.01707092162086
2016-05-02 08:45:58,2.008677336593492,3.013016004890238,4.017354673186984
2016-05-02 08:45:59,2.008819212376554,3.013228818564831,4.017638424753108
2016-05-02 08:46:00,2.022716630590137,3.034074945885205,4.045433261180274
2016-05-02 08:46:01,2.009102963942678,3.013654445914017,4.018205927885356
2016-05-02 08:46:02,2.0092448397257403,3.0138672595886105,4.018489679451481
2016-05-02 08:46:03,2.0093867155088025,3.014080073263204,4.018773431017605
2016-05-02 08:46:04,2.0098443741188254,3.014766561178238,4.019688748237651
2016-05-02 08:46:05,2.0096704670749266,3.01450570061239,4.019340934149853
2016-05-02 08:46:06,2.009812342857989,3.014718514286983,4.019624685715978
2016-05-02 08:46:07,2.009954218641051,3.014931327961577,4.019908437282102
2016-05-02 08:46:08,1.9906671224931607,2.986000683739741,3.9813342449863214
2016-05-02 08:46:09,2.010237970207175,3.0153569553107626,4.02047594041435
2016-05-02 08:46:10,2.0103798459902373,3.015569768985356,4.020759691980475
2016-05-02 08:46:11,2.0105217217732996,3.0157825826599494,4.021043443546599
2016-05-02 08:46:12,1.990939074977984,2.986408612466976,3.981878149955968
2016-05-02 08:46:13,2.0108054733394236,3.016208210009135,4.021610946678847
2016-05-02 08:46:14,2.010947349122486,3.016421023683729,4.021894698244972
2016-05-02 08:46:15,2.011089224905548,3.016633837358322,4.022178449811096
2016-05-02 08:46:16,2.041021555803316,3.061532333704974,4.082043111606632
2016-05-02 08:46:17,2.011372976471672,3.017059464707508,4.022745952943344
2016-05-02 08:46:18,2.011514852254734,3.0172722783821007,4.023029704509468
2016-05-02 08:46:19,2.011656728037796,3.0174850920566945,4.023313456075592
2016-05-02 08:46:20,1.9958715904028157,2.9938073856042235,3.9917431808056314
2016-05-02 08:46:21,2.0119404796039206,3.017910719405881,4.023880959207841
2016-05-02 08:46:22,2.012082355386983,3.018123533080474,4.024164710773966
2016-05-02 08:46:23,2.0122242311700447,3.018336346755067,4.024448462340089
2016-05-02 08:46:24,2.0199342247713856,3.0299013371570784,4.039868449542771
2016-05-02 08:46:25,2.012507982736169,3.0187619741042537,4.025015965472338
2016-05-02 08:46:26,2.0126498585192314,3.018974787778847,4.025299717038463
2016-05-02 08:46:27,2.012791734302293,3.0191876014534396,4.025583468604586
2016-05-02 08:46:28,2.0120717805466852,3.0181076708200276,4.0241435610933705
2016-05-02 08:46:29,2.0130754858684177,3.0196132288026263,4.026150971736835
2016-05-02 08:46:30,2.01321736165148,3.01982604247722,4.02643472330296
2016-05-02 08:46:31,2.0133592374345417,3.0200388561518126,4.026718474869083
2016-05-02 08:46:32,2.0392893625426436,3.0589340438139656,4.078578725085287
2016-05-02 08:46:33,2.013642989000666,3.0204644835009993,4.027285978001332
2016-05-02 08:46:34,2.013784864783728,3.0206772971755917,4.027569729567456
2016-05-02 08:46:35,2.01392674056679,3.0208901108501856,4.02785348113358
2016-05-02 08:46:36,2.0091773659747947,3.013766048962192,4.018354731949589
2016-05-02 08:46:37,2.0142104921329143,3.0213157381993714,4.0284209842658285
2016-05-02 08:46:38,2.0143523679159765,3.0215285518739647,4.028704735831953
2016-05-02 08:46:39,2.0144942436990387,3.021741365548558,4.0289884873980775
2016-05-02 08:46:40,1.9994230485036206,2.999134572755431,3.9988460970072413
2016-05-02 08:46:41,2.0147779952651628,3.022166992897744,4.0295559905303255
2016-05-02 08:46:42,2.014919871048225,3.0223798065723377,4.02983974209645
2016-05-02 08:46:43,2.0150617468312872,3.0225926202469307,4.0301234936625745
2016-05-02 08:46:44,1.9945816305665025,2.991872445849754,3.989163261133005
2016-05-02 08:46:45,2.0153454983974117,3.0230182475961174,4.0306909967948235
2016-05-02 08:46:46,2.0154873741804735,3.0232310612707103,4.030974748360947
2016-05-02 08:46:47,2.0156292499635358,3.0234438749453036,4.0312584999270715
2016-05-02 08:46:48,2.0090213494161575,3.0135320241242365,4.018042698832315
2016-05-02 08:46:49,2.01591300152966,3.02386950229449,4.03182600305932
2016-05-02 08:46:50,2.016054877312722,3.024082315969083,4.032109754625444
2016-05-02 08:46:51,2.016196753095784,3.0242951296436758,4.032393506191568
2016-05-02 08:46:52,2.0165087045477907,3.024763056821686,4.0330174090955815
2016-05-02 08:46:53,2.0164805046619083,3.0247207569928625,4.032961009323817
2016-05-02 08:46:54,2.0166223804449706,3.024933570667456,4.033244760889941
2016-05-02 08:46:55,2.0167642562280323,3.0251463843420483,4.033528512456065
2016-05-02 08:46:56,2.0039686442939346,3.005952966440902,4.007937288587869
2016-05-02 08:46:57,2.017048007794157,3.025572011691235,4.034096015588314
2016-05-02 08:46:58,2.017189883577219,3.025784825365829,4.034379767154438
2016-05-02 08:46:59,2.0173317593602813,3.0259976390404217,4.034663518720563
2016-05-02 08:47:00,2.040478588887471,3.0607178833312068,4.080957177774942
2016-05-02 08:47:01,2.0176155109264053,3.026423266389608,4.035231021852811
2016-05-02 08:47:02,2.0177573867094676,3.0266360800642014,4.035514773418935
2016-05-02 08:47:03,2.01789926249253,3.0268488937387947,4.03579852498506
2016-05-02 08:47:04,2.017189235879946,3.025783853819919,4.034378471759892
2016-05-02 08:47:05,2.018183014058654,3.027274521087981,4.036366028117308
2016-05-02 08:47:06,2.018324889841716,3.027487334762574,4.036649779683432
2016-05-02 08:47:07,2.018466765624778,3.027700148437167,4.036933531249556
2016-05-02 08:47:08,2.0275158515543126,3.041273777331469,4.055031703108625
2016-05-02 08:47:09,2.018750517190902,3.0281257757863527,4.037501034381804
2016-05-02 08:47:10,2.018892392973964,3.0283385894609465,4.037784785947928
2016-05-02 08:47:11,2.0190342687570264,3.0285514031355394,4.038068537514053
2016-05-02 08:47:12,2.060555886975374,3.090833830463061,4.121111773950748
2016-05-02 08:47:13,2.019318020323151,3.028977030484726,4.038636040646302
2016-05-02 08:47:14,2.0194598961062127,3.029189844159319,4.038919792212425
2016-05-02 08:47:15,2.019601771889275,3.0294026578339124,4.03920354377855
2016-05-02 08:47:16,2.0206092221486656,3.030913833222998,4.041218444297331
2016-05-02 08:47:17,2.0198855234553994,3.029828285183099,4.039771046910799
2016-05-02 08:47:18,2.0200273992384616,3.0300410988576925,4.040054798476923
2016-05-02 08:47:19,2.0201692750215234,3.0302539125322854,4.040338550043047
2016-05-02 08:47:20,2.0211051574585044,3.0316577361877566,4.042210314917009
2016-05-02 08:47:21,2.020453026587648,3.030679539881472,4.040906053175296
2016-05-02 08:47:22,2.02059490237071,3.030892353556065,4.04118980474142
2016-05-02 08:47:23,2.020736778153772,3.031105167230658,4.041473556307544
2016-05-02 08:47:24,2.0293269716286635,3.0439904574429955,4.058653943257327
2016-05-02 08:47:25,2.021020529719896,3.0315307945798438,4.042041059439792
2016-05-02 08:47:26,2.0211624055029582,3.0317436082544376,4.0423248110059165
2016-05-02 08:47:27,2.0213042812860205,3.0319564219290305,4.042608562572041
2016-05-02 08:47:28,2.0166454710818775,3.024968206622816,4.033290942163755
2016-05-02 08:47:29,2.0215880328521445,3.0323820492782168,4.043176065704289
2016-05-02 08:47:30,2.0217299086352067,3.03259486295281,4.0434598172704135
2016-05-02 08:47:31,2.021871784418269,3.0328076766274035,4.043743568836538
2016-05-02 08:47:32,1.9959353713786894,2.9939030570680343,3.9918707427573787
2016-05-02 08:47:33,2.022155535984393,3.0332333039765897,4.044311071968786
2016-05-02 08:47:34,2.0222974117674553,3.0334461176511827,4.0445948235349105
2016-05-02 08:47:35,2.0224392875505175,3.0336589313257765,4.044878575101035
2016-05-02 08:47:36,2.015530871225628,3.023296306838442,4.031061742451256
2016-05-02 08:47:37,2.022723039116642,3.034084558674963,4.045446078233284
2016-05-02 08:47:38,2.0228649148997038,3.0342973723495557,4.0457298297994075
2016-05-02 08:47:39,2.023006790682766,3.034510186024149,4.046013581365532
2016-05-02 08:47:40,2.026741923077401,3.040112884616102,4.053483846154802
2016-05-02 08:47:41,2.02329054224889,3.034935813373335,4.04658108449778
2016-05-02 08:47:42,2.0234324180319523,3.0351486270479286,4.046864836063905
2016-05-02 08:47:43,2.023574293815014,3.035361440722521,4.047148587630028
2016-05-02 08:47:44,2.0602905898747634,3.090435884812145,4.120581179749527
2016-05-02 08:47:45,2.0238580453811386,3.035787068071708,4.047716090762277
2016-05-02 08:47:46,2.023999921164201,3.035999881746301,4.047999842328402
2016-05-02 08:47:47,2.0241417969472626,3.036212695420894,4.048283593894525
2016-05-02 08:47:48,2.0337555300640475,3.0506332950960715,4.067511060128095
2016-05-02 08:47:49,2.024425548513387,3.036638322770081,4.048851097026774
2016-05-02 08:47:50,2.0245674242964493,3.0368511364446737,4.049134848592899
2016-05-02 08:47:51,2.0247093000795116,3.0370639501192676,4.049418600159023
2016-05-02 08:47:52,2.0054336195728077,3.008150429359212,4.0108672391456155
2016-05-02 08:47:53,2.0249930516456356,3.0374895774684534,4.049986103291271
2016-05-02 08:47:54,2.025134927428698,3.0377023911430467,4.050269854857396
2016-05-02 08:47:55,2.02527680321176,3.03791520481764,4.05055360642352
2016-05-02 08:47:56,1.9978882637162756,2.9968323955744136,3.995776527432551
2016-05-02 08:47:57,2.025560554777884,3.038340832166826,4.051121109555768
2016-05-02 08:47:58,2.025702430560946,3.038553645841419,4.051404861121892
2016-05-02 08:47:59,2.025844306344008,3.038766459516012,4.051688612688016
2016-05-02 08:48:00,2.0525573868179294,3.0788360802268944,4.105114773635859
2016-05-02 08:48:01,2.026128057910132,3.0391920868651985,4.052256115820264
2016-05-02 08:48:02,2.0262699336931944,3.0394049005397914,4.052539867386389
2016-05-02 08:48:03,2.0264118094762567,3.039617714214385,4.052823618952513
2016-05-02 08:48:04,2.005682485505809,3.0085237282587136,4.011364971011618
2016-05-02 08:48:05,2.026695561042381,3.040043341563572,4.053391122084762
2016-05-02 08:48:06,2.026837436825443,3.0402561552381644,4.053674873650886
2016-05-02 08:48:07,2.026979312608505,3.0404689689127578,4.05395862521701
2016-05-02 08:48:08,2.0153830958464907,3.023074643769736,4.030766191692981
2016-05-02 08:48:09,2.0272630641746296,3.0408945962619445,4.054526128349259
2016-05-02 08:48:10,2.0274049399576914,3.0411074099365374,4.054809879915383
2016-05-02 08:48:11,2.0275468157407537,3.0413202236111303,4.055093631481507
2016-05-02 08:48:12,2.0020513974153893,3.003077096123084,4.004102794830779
2016-05-02 08:48:13,2.027830567306878,3.041745850960317,4.055661134613756
2016-05-02 08:48:14,2.02797244308994,3.04195866463491,4.05594488617988
2016-05-02 08:48:15,2.028114318873002,3.0421714783095033,4.056228637746004
2016-05-02 08:48:16,2.0133618075076725,3.0200427112615085,4.026723615015345
2016-05-02 08:48:17,2.0283980704391262,3.0425971056586896,4.0567961408782525
2016-05-02 08:48:18,2.0285399462221885,3.0428099193332825,4.057079892444377
2016-05-02 08:48:19,2.0286818220052507,3.0430227330078763,4.057363644010501
2016-05-02 08:48:20,2.0340243882194255,3.0510365823291385,4.068048776438851
2016-05-02 08:48:21,2.0289655735713747,3.043448360357062,4.0579311471427495
2016-05-02 08:48:22,2.029107449354437,3.0436611740316555,4.058214898708874
2016-05-02 08:48:23,2.0292493251374992,3.043873987706249,4.0584986502749985
2016-05-02 08:48:24,2.0441342821378683,3.0662014232068024,4.088268564275737
2016-05-02 08:48:25,2.0295330767036233,3.0442996150554347,4.0590661534072465
2016-05-02 08:48:26,2.0296749524866855,3.0445124287300285,4.059349904973371
2016-05-02 08:48:27,2.0298168282697477,3.0447252424046214,4.0596336565394955
2016-05-02 08:48:28,1.9919218563544658,2.9878827845316986,3.9838437127089317
2016-05-02 08:48:29,2.0301005798358718,3.0451508697538077,4.0602011596717436
2016-05-02 08:48:30,2.030242455618934,3.045363683428401,4.060484911237868
2016-05-02 08:48:31,2.0303843314019963,3.0455764971029944,4.0607686628039925
2016-05-02 08:48:32,2.0264576580808766,3.039686487121315,4.052915316161753
2016-05-02 08:48:33,2.0306680829681203,3.0460021244521807,4.061336165936241
2016-05-02 08:48:34,2.030809958751182,3.046214938126773,4.061619917502364
2016-05-02 08:48:35,2.0309518345342443,3.0464277518013665,4.061903669068489
2016-05-02 08:48:36,2.0186635626798557,3.0279953440197835,4.037327125359711
2016-05-02 08:48:37,2.031235586100369,3.046853379150553,4.062471172200738
2016-05-02 08:48:38,2.031377461883431,3.0470661928251466,4.062754923766862
2016-05-02 08:48:39,2.031519337666493,3.047279006499739,4.063038675332986
2016-05-02 08:48:40,2.0125174412331077,3.0187761618496616,4.025034882466215
2016-05-02 08:48:41,2.0318030892326173,3.0477046338489258,4.063606178465235
2016-05-02 08:48:42,2.0319449650156796,3.0479174475235196,4.063889930031359
2016-05-02 08:48:43,2.0320868407987414,3.048130261198112,4.064173681597483
2016-05-02 08:48:44,2.0271470471354713,3.040720570703207,4.054294094270943
2016-05-02 08:48:45,2.032370592364866,3.0485558885472988,4.064741184729732
2016-05-02 08:48:46,2.032512468147928,3.048768702221892,4.065024936295856
2016-05-02 08:48:47,2.03265434393099,3.048981515896485,4.06530868786198
2016-05-02 08:48:48,2.008896655176571,3.013344982764856,4.017793310353142
2016-05-02 08:48:49,2.0329380954971144,3.0494071432456717,4.065876190994229
2016-05-02 08:48:50,2.033079971280176,3.049619956920264,4.066159942560352
2016-05-02 08:48:51,2.0332218470632384,3.0498327705948576,4.066443694126477
2016-05-02 08:48:52,2.063651644508098,3.095477466762147,4.127303289016196
2016-05-02 08:48:53,2.0335055986293624,3.0502583979440434,4.067011197258725
2016-05-02 08:48:54,2.0336474744124247,3.050471211618637,4.067294948824849
2016-05-02 08:48:55,2.033789350195487,3.05068402529323,4.067578700390974
2016-05-02 08:48:56,2.0595329275699,3.08929939135485,4.1190658551398
2016-05-02 08:48:57,2.034073101761611,3.0511096526424164,4.068146203523222
2016-05-02 08:48:58,2.034214977544673,3.0513224663170098,4.068429955089346
2016-05-02 08:48:59,2.0343568533277354,3.051535279991603,4.068713706655471
2016-05-02 08:49:00,2.0562443524381133,3.0843665286571698,4.112488704876227
2016-05-02 08:49:01,2.03464060489386,3.05196090734079,4.06928120978772
2016-05-02 08:49:02,2.0347824806769217,3.0521737210153823,4.069564961353843
2016-05-02 08:49:03,2.034924356459984,3.052386534689976,4.069848712919968
2016-05-02 08:49:04,2.0159271218996544,3.0238906828494816,4.031854243799309
2016-05-02 08:49:05,2.035208108026108,3.052812162039162,4.070416216052216
2016-05-02 08:49:06,2.03534998380917,3.0530249757137553,4.07069996761834
2016-05-02 08:49:07,2.0354918595922324,3.0532377893883487,4.070983719184465
2016-05-02 08:49:08,2.0500741617627405,3.0751112426441107,4.100148323525481
2016-05-02 08:49:09,2.0357756111583565,3.0536634167375345,4.071551222316713
2016-05-02 08:49:10,2.0359174869414187,3.0538762304121283,4.071834973882837
2016-05-02 08:49:11,2.0360593627244805,3.0540890440867208,4.072118725448961
2016-05-02 08:49:12,2.0230919116521338,3.0346378674782004,4.0461838233042675
2016-05-02 08:49:13,2.036343114290605,3.0545146714359075,4.07268622858121
2016-05-02 08:49:14,2.0364849900736672,3.054727485110501,4.0729699801473345
2016-05-02 08:49:15,2.0366268658567295,3.054940298785094,4.073253731713459
2016-05-02 08:49:16,2.0322288552726793,3.048343282909019,4.0644577105453585
2016-05-02 08:49:17,2.0369106174228535,3.0553659261342805,4.073821234845707
2016-05-02 08:49:18,2.0370524932059157,3.0555787398088734,4.0741049864118315
2016-05-02 08:49:19,2.037194368988978,3.055791553483467,4.074388737977956
2016-05-02 08:49:20,2.0449516468904947,3.0674274703357423,4.089903293780989
2016-05-02 08:49:21,2.037478120555102,3.056217180832653,4.074956241110204
2016-05-02 08:49:22,2.0376199963381643,3.0564299945072464,4.0752399926763285
2016-05-02 08:49:23,2.037761872121226,3.056642808181839,4.075523744242452
2016-05-02 08:49:24,2.068103191898978,3.102154787848467,4.136206383797956
2016-05-02 08:49:25,2.03804562368735,3.057068435531025,4.0760912473747
2016-05-02 08:49:26,2.0381874994704123,3.0572812492056185,4.076374998940825
2016-05-02 08:49:27,2.0383293752534746,3.057494062880212,4.076658750506949
2016-05-02 08:49:28,2.0348740241304064,3.0523110361956096,4.069748048260813
2016-05-02 08:49:29,2.038613126819599,3.0579196902293986,4.077226253639198
2016-05-02 08:49:30,2.038755002602661,3.058132503903991,4.077510005205322
2016-05-02 08:49:31,2.038896878385723,3.058345317578585,4.077793756771446
2016-05-02 08:49:32,2.0598573930044557,3.0897860895066835,4.119714786008911
2016-05-02 08:49:33,2.0391806299518476,3.0587709449277716,4.078361259903695
2016-05-02 08:49:34,2.03932250573491,3.0589837586023645,4.07864501146982
2016-05-02 08:49:35,2.0394643815179716,3.0591965722769574,4.078928763035943
2016-05-02 08:49:36,2.0733574282346594,3.110036142351989,4.146714856469319
2016-05-02 08:49:37,2.039748133084096,3.059622199626144,4.079496266168192
2016-05-02 08:49:38,2.0398900088671583,3.0598350133007375,4.079780017734317
2016-05-02 08:49:39,2.04003188465022,3.06004782697533,4.08006376930044
2016-05-02 08:49:40,2.0408118107949274,3.061217716192391,4.081623621589855
2016-05-02 08:49:41,2.040315636216344,3.0604734543245162,4.080631272432688
2016-05-02 08:49:42,2.0404575119994064,3.0606862679991096,4.080915023998813
2016-05-02 08:49:43,2.0405993877824686,3.060899081673703,4.081198775564937
2016-05-02 08:49:44,2.026865342210741,3.0402980133161117,4.053730684421482
2016-05-02 08:49:45,2.0408831393485927,3.0613247090228892,4.081766278697185
2016-05-02 08:49:46,2.041025015131655,3.061537522697482,4.08205003026331
2016-05-02 08:49:47,2.041166890914717,3.061750336372076,4.082333781829434
2016-05-02 08:49:48,2.0443108276438138,3.0664662414657204,4.0886216552876276
2016-05-02 08:49:49,2.041450642480841,3.0621759637212618,4.082901284961682
2016-05-02 08:49:50,2.0415925182639034,3.062388777395855,4.083185036527807
2016-05-02 08:49:51,2.0417343940469657,3.0626015910704485,4.083468788093931
2016-05-02 08:49:52,2.045826778529332,3.0687401677939983,4.091653557058664
2016-05-02 08:49:53,2.0420181456130897,3.0630272184196343,4.084036291226179
2016-05-02 08:49:54,2.042160021396152,3.063240032094228,4.084320042792304
2016-05-02 08:49:55,2.042301897179214,3.063452845768821,4.084603794358428
2016-05-02 08:49:56,2.043002579598619,3.064503869397928,4.086005159197238
2016-05-02 08:49:57,2.042585648745338,3.0638784731180073,4.085171297490676
2016-05-02 08:49:58,2.0427275245284005,3.0640912867926007,4.085455049056801
2016-05-02 08:49:59,2.0428694003114622,3.0643041004671936,4.0857388006229245
2016-05-02 08:50:00,2.011604793045937,3.017407189568906,4.023209586091874
2016-05-02 08:50:01,2.043147321365954,3.0647209820489314,4.086294642731908
2016-05-02 08:50:02,2.0432833666373837,3.0649250499560754,4.0865667332747675
2016-05-02 08:50:03,2.043419411908813,3.0651291178632194,4.086838823817626
2016-05-02 08:50:04,2.0418333451530315,3.062750017729547,4.083666690306063
2016-05-02 08:50:05,2.0436915024516717,3.0655372536775074,4.0873830049033435
2016-05-02 08:50:06,2.043827547723101,3.0657413215846514,4.087655095446202
2016-05-02 08:50:07,2.0439635929945306,3.065945389491796,4.087927185989061
2016-05-02 08:50:08,2.021307378987332,3.0319610684809977,4.042614757974664
2016-05-02 08:50:09,2.0442356835373894,3.0663535253060843,4.088471367074779
2016-05-02 08:50:10,2.044371728808819,3.0665575932132283,4.088743457617638
2016-05-02 08:50:11,2.044507774080248,3.0667616611203723,4.089015548160496
2016-05-02 08:50:12,2.0700579101565633,3.1050868652348447,4.1401158203131265
2016-05-02 08:50:13,2.0447798646231075,3.067169796934661,4.089559729246215
2016-05-02 08:50:14,2.0449159098945366,3.067373864841805,4.089831819789073
2016-05-02 08:50:15,2.0450519551659663,3.067577932748949,4.0901039103319325
2016-05-02 08:50:16,2.041680961004235,3.062521441506352,4.08336192200847
2016-05-02 08:50:17,2.0453240457088246,3.067986068563237,4.090648091417649
2016-05-02 08:50:18,2.0454600909802543,3.068190136470381,4.0909201819605086
2016-05-02 08:50:19,2.045596136251684,3.068394204377526,4.091192272503368
2016-05-02 08:50:20,2.0552821824006773,3.0829232736010157,4.110564364801355
2016-05-02 08:50:21,2.0458682267945427,3.068802340191814,4.091736453589085
2016-05-02 08:50:22,2.046004272065972,3.069006408098958,4.092008544131944
2016-05-02 08:50:23,2.0461403173374015,3.069210476006102,4.092280634674803
2016-05-02 08:50:24,2.054826838220519,3.0822402573307786,4.109653676441038
2016-05-02 08:50:25,2.0464124078802604,3.0696186118203905,4.092824815760521
2016-05-02 08:50:26,2.04654845315169,3.069822679727535,4.09309690630338
2016-05-02 08:50:27,2.046684498423119,3.070026747634679,4.093368996846238
2016-05-02 08:50:28,2.0561877054702107,3.084281558205316,4.112375410940421
2016-05-02 08:50:29,2.046956588965978,3.070434883448967,4.093913177931956
2016-05-02 08:50:30,2.0470926342374076,3.0706389513561114,4.094185268474815
2016-05-02 08:50:31,2.0472286795088372,3.070843019263256,4.0944573590176745
2016-05-02 08:50:32,2.048533678865448,3.0728005182981715,4.097067357730896
2016-05-02 08:50:33,2.0475007700516956,3.0712511550775434,4.095001540103391
2016-05-02 08:50:34,2.0476368153231252,3.071455222984688,4.0952736306462505
2016-05-02 08:50:35,2.0477728605945544,3.071659290891832,4.095545721189109
2016-05-02 08:50:36,2.014737119261796,3.0221056788926943,4.029474238523592
2016-05-02 08:50:37,2.0480449511374137,3.0720674267061208,4.096089902274827
2016-05-02 08:50:38,2.048180996408843,3.0722714946132643,4.096361992817686
2016-05-02 08:50:39,2.0483170416802725,3.0724755625204088,4.096634083360545
2016-05-02 08:50:40,2.0214059161234412,3.0321088741851616,4.0428118322468825
2016-05-02 08:50:41,2.0485891322231313,3.0728836983346968,4.097178264446263
2016-05-02 08:50:42,2.048725177494561,3.0730877662418417,4.097450354989122
2016-05-02 08:50:43,2.04886122276599,3.073291834148985,4.09772244553198
2016-05-02 08:50:44,2.0408628670820845,3.0612943006231266,4.081725734164169
2016-05-02 08:50:45,2.049133313308849,3.0736999699632737,4.098266626617698
2016-05-02 08:50:46,2.049269358580278,3.073904037870417,4.098538717160556
2016-05-02 08:50:47,2.0494054038517078,3.0741081057775617,4.0988108077034155
2016-05-02 08:50:48,2.0405510428074103,3.0608265642111157,4.081102085614821
2016-05-02 08:50:49,2.0496774943945666,3.0745162415918497,4.099354988789133
2016-05-02 08:50:50,2.049813539665996,3.0747203094989946,4.099627079331992
2016-05-02 08:50:51,2.0499495849374254,3.074924377406138,4.099899169874851
2016-05-02 08:50:52,2.025306521732287,3.037959782598431,4.050613043464574
2016-05-02 08:50:53,2.0502216754802847,3.075332513220427,4.100443350960569
2016-05-02 08:50:54,2.050357720751714,3.0755365811275706,4.100715441503428
2016-05-02 08:50:55,2.0504937660231435,3.0757406490347154,4.100987532046287
2016-05-02 08:50:56,2.0127022799393663,3.0190534199090493,4.025404559878733
2016-05-02 08:50:57,2.050765856566002,3.0761487848490026,4.101531713132004
2016-05-02 08:50:58,2.0509019018374315,3.0763528527561474,4.101803803674863
2016-05-02 08:50:59,2.051037947108861,3.0765569206632915,4.102075894217722
2016-05-02 08:51:00,2.042449637993032,3.063674456989548,4.084899275986064
2016-05-02 08:51:01,2.05131003765172,3.07696505647758,4.10262007530344
2016-05-02 08:51:02,2.051446082923149,3.0771691243847235,4.102892165846298
2016-05-02 08:51:03,2.0515821281945787,3.0773731922918683,4.1031642563891575
2016-05-02 08:51:04,2.0430263025312962,3.0645394537969444,4.0860526050625925
2016-05-02 08:51:05,2.0518542187374376,3.0777813281061563,4.103708437474875
2016-05-02 08:51:06,2.051990264008867,3.077985396013301,4.103980528017734
2016-05-02 08:51:07,2.0521263092802964,3.0781894639204443,4.104252618560593
2016-05-02 08:51:08,2.0441419321167142,3.0662128981750714,4.0882838642334285
2016-05-02 08:51:09,2.052398399823155,3.078597599734733,4.10479679964631
2016-05-02 08:51:10,2.052534445094585,3.0788016676418772,4.10506889018917
2016-05-02 08:51:11,2.0526704903660145,3.0790057355490217,4.105340980732029
2016-05-02 08:51:12,2.0287177735960977,3.0430766603941466,4.0574355471921955
2016-05-02 08:51:13,2.052942580908873,3.0794138713633092,4.105885161817746
2016-05-02 08:51:14,2.0530786261803025,3.0796179392704537,4.106157252360605
